Group	regulator_name	module2	module2_nr	module2_size	M_count	M_fraction	P_count	P_fraction	C_count	C_fraction	H_count	H_fraction	R_count	R_fraction	SumCount	fraction
TF	ENSG00000143257	ALL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	9	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	10	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	11	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	12	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	14	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	16	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	18	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	19	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	20	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	21	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	24	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	25	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	27	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	28	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	29	18	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	31	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	34	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	ALL	35	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	0	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COR	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COP	0	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COP	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COP	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COP	4	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	COP	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	CIR	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	CIR	1	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	CIR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	CIR	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FBU	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FBU	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FBU	2	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FBU	3	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FBU	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FB2U	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FB2U	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FB2U	4	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FB2U	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	2	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000143257	FFL	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	9	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	10	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	11	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	12	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	14	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	16	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	18	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	19	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	20	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	21	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	24	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	25	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	27	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	28	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	29	18	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	31	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	34	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	ALL	35	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	0	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COR	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COP	0	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COP	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COP	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COP	4	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	COP	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	CIR	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	CIR	1	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	CIR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	CIR	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FBU	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FBU	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FBU	2	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FBU	3	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FBU	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FB2U	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FB2U	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FB2U	4	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FB2U	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	2	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000177463	FFL	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	9	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	10	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	11	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	12	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	14	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	16	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	18	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	19	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	20	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	21	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	24	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	25	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	27	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	28	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	29	18	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	31	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	34	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	ALL	35	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	0	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COR	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COP	0	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COP	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COP	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COP	4	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	COP	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	CIR	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	CIR	1	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	CIR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	CIR	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FBU	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FBU	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FBU	2	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FBU	3	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FBU	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FB2U	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FB2U	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FB2U	4	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FB2U	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	2	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000112333	FFL	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	9	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	10	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	11	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	12	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	14	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	16	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	18	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	19	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	20	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	21	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	24	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	25	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	27	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	28	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	29	18	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	31	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	34	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	ALL	35	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	0	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COR	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COP	0	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COP	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COP	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COP	4	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	COP	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	CIR	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	CIR	1	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	CIR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	CIR	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FBU	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FBU	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FBU	2	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FBU	3	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FBU	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FB2U	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FB2U	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FB2U	4	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FB2U	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	2	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000175745	FFL	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	9	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	10	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	11	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	12	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	14	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	16	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	18	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	19	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	20	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	21	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	24	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	25	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	27	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	28	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	29	18	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	31	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	34	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	ALL	35	10	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	0	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	4	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	6	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COR	8	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COP	0	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COP	1	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COP	3	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COP	4	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	COP	7	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	CIR	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	CIR	1	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	CIR	2	6	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	CIR	3	7	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	FBU	0	8	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	FBU	1	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	FBU	2	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	FBU	3	9	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
TF	ENSG00000160113	FBU	5	5	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
