Gene	FDR
ENSG00000162616	0.001065403354304
ENSG00000112308	0.007119572905712
ENSG00000151715	0.001029486193859
ENSG00000138336	0.028302493832892
ENSG00000174136	0.000354447543395
ENSG00000140600	0.023083146522737
ENSG00000106415	0.014615117756206
ENSG00000040608	0.027540659846599
ENSG00000182197	0.002072716378652
ENSG00000044574	0.000446123973688
ENSG00000078401	0.035801678618016
ENSG00000110047	0.006730939137586
ENSG00000196357	0.000652540481502
ENSG00000142875	0.001205219313532
ENSG00000167380	0.004731494666403
ENSG00000147454	0.017984918919688
ENSG00000198814	0.005889579608289
ENSG00000265241	0.024505065930195
ENSG00000106366	0.000496506317915
ENSG00000118454	0.04453916155913
ENSG00000171606	0.000261201175281
ENSG00000120334	0.000721522644062
ENSG00000179361	0.009809071174026
ENSG00000159873	0.00192645023184
ENSG00000164023	0.000128847147196
ENSG00000141526	0.006430975412788
ENSG00000131759	0.020993601312712
ENSG00000076641	1.1E-05
ENSG00000130513	0.029488641225092
ENSG00000167470	0.048965682869951
ENSG00000049759	0.016371891066873
ENSG00000179218	0.043118673046687
ENSG00000101335	0.003436220059502
ENSG00000114423	0.000787824987452
ENSG00000101307	0.036685553176916
ENSG00000122861	0.000188396459867
ENSG00000139318	7.8E-05
ENSG00000122861	0.000854634790265
ENSG00000164086	0.000559202942058
ENSG00000110429	0.030978611901731
ENSG00000285292	0.038532807357389
ENSG00000033050	0.038532807357389
ENSG00000139318	0.000925757601104
ENSG00000158445	0.022488911819554
ENSG00000086548	0.018654090504877
ENSG00000197756	0.022830494142429
ENSG00000177600	0.038931521040677
ENSG00000124614	0.048230444471255
ENSG00000109321	0.000123048918326
ENSG00000162105	0.014862895746694
ENSG00000179674	0.007133094823787
ENSG00000169432	0.000299350337557
ENSG00000196605	0.000241764982568
ENSG00000150051	0.009456138323741
ENSG00000140153	0.015626958666658
ENSG00000114251	0.000296704511662
ENSG00000158578	0.000568136867458
ENSG00000111961	0.005488679113251
ENSG00000177885	0.043824272519653
ENSG00000183527	0.004498166407475
ENSG00000112282	0.011488928672039
ENSG00000135678	0.015013454635394
ENSG00000152348	0.004357552158114
ENSG00000173110	0.010737437791872
ENSG00000204406	0.013282607963429
ENSG00000188818	0.01474847195944
ENSG00000174808	0.040215279553238
ENSG00000103249	0.00134933746152
ENSG00000166750	0.00280111688153
ENSG00000109084	0.00041177084566
ENSG00000163482	0.00091533813863
ENSG00000174405	0.000203707740567
ENSG00000168077	0.011178359233667
ENSG00000104613	0.013702739024714
ENSG00000162520	0.002054766581316
ENSG00000284850	0.007553523003649
ENSG00000151065	0.007553523003649
ENSG00000196652	0.019342801324429
ENSG00000198176	0.00582870981581
ENSG00000034152	0.001721215217668
ENSG00000109084	0.0033614543483
ENSG00000167842	0.000444546945513
ENSG00000165494	0.005992610418673
ENSG00000155329	0.004699068033711
ENSG00000159377	0.033857629519921
ENSG00000031003	0.001155148134547
ENSG00000119431	0.003011245781176
ENSG00000186130	0.000941041660748
ENSG00000109618	0.011315507435053
ENSG00000131746	0.039174029868491
ENSG00000123104	0.009410388703346
ENSG00000150990	0.002640842558216
ENSG00000175595	0.000842321031583
ENSG00000184857	0.010220080371127
ENSG00000175745	5.57E-05
ENSG00000119787	0.001155022221728
ENSG00000157426	0.000253658260192
ENSG00000156052	0.011908275323118
ENSG00000173110	0.048864874344179
ENSG00000111667	0.013159838647193
ENSG00000146950	0.023343752664261
ENSG00000164406	0.042465579721029
ENSG00000076706	0.01051258900437
ENSG00000138036	0.012220896571814
ENSG00000119596	0.020510792534875
ENSG00000111671	0.000587595052616
ENSG00000173068	0.000746158164013
ENSG00000171204	4.07E-05
ENSG00000121858	0.037118086080922
ENSG00000196611	0.00022396429903
ENSG00000185808	0.000288623119899
ENSG00000072422	0.000394933238268
ENSG00000089818	0.003367509394808
ENSG00000164347	0.001001293283677
ENSG00000118513	4.45E-05
ENSG00000107290	0.010878072836628
ENSG00000137185	0.014885631348769
ENSG00000204519	0.007706031442372
ENSG00000163536	0.005582864897099
ENSG00000161057	0.002346194315686
ENSG00000175606	0.022977029180784
ENSG00000197275	0.000703577745659
ENSG00000113810	9.43E-05
ENSG00000253729	0.003556570636724
ENSG00000196372	0.007287888503316
ENSG00000166401	0.002154233452725
ENSG00000103356	0.012610306747848
ENSG00000164062	0.000262675881248
ENSG00000164045	0.012715535411083
ENSG00000187678	2.77E-05
ENSG00000076242	4.24E-05
ENSG00000004455	0.003240464203807
ENSG00000109189	0.000308044823402
ENSG00000181061	0.000648057736768
ENSG00000105518	4.05E-05
ENSG00000117280	0.004866974198576
ENSG00000108561	0.000197332969227
ENSG00000239900	2.02E-05
ENSG00000204084	0.022704420165951
ENSG00000134283	0.012179679830958
ENSG00000100216	0.002934800754558
ENSG00000116001	0.00219974367957
ENSG00000144647	0.003136140340217
ENSG00000144659	0.001562960900164
ENSG00000151612	0.000215581690744
ENSG00000117528	0.001397340175515
ENSG00000284320	0.000156518984606
ENSG00000176974	0.000156518984606
ENSG00000105953	0.04432659431109
ENSG00000179348	0.003238693432691
ENSG00000150776	0.011083958848832
ENSG00000196470	0.034168465940403
ENSG00000132825	0.005160855291096
ENSG00000138031	0.006230791123305
ENSG00000130748	0.024604649666881
ENSG00000169599	0.000274357057478
ENSG00000132313	0.000951527885447
ENSG00000173638	0.00240460759598
ENSG00000278091	0.033908980772753
ENSG00000105750	0.033908980772753
ENSG00000108187	0.014969724640907
ENSG00000110696	0.000299328671404
ENSG00000088205	0.000293428572701
ENSG00000143553	0.000261967218257
ENSG00000143156	0.000372044094295
ENSG00000122483	0.040707244568016
ENSG00000018610	0.005724028936327
ENSG00000165338	0.022463016411322
ENSG00000101246	0.033002093323584
ENSG00000120875	0.00022885888989
ENSG00000228716	0.005557593895662
ENSG00000040531	0.005295547252487
ENSG00000185201	0.000829935888791
ENSG00000170633	2.27E-05
ENSG00000127337	0.001875896458818
ENSG00000159082	0.018033502033797
ENSG00000107672	2.6E-05
ENSG00000104365	0.035545607913694
ENSG00000163636	5.57E-05
ENSG00000169247	0.024807913091364
ENSG00000126243	0.007326348499766
ENSG00000141179	0.008062458695917
ENSG00000131966	2.4E-05
ENSG00000283018	0.018310959885736
ENSG00000128626	0.018310959885736
ENSG00000010072	0.003863359832547
ENSG00000134287	0.000307809892061
ENSG00000168040	0.000162508124272
ENSG00000145414	0.003714900697832
ENSG00000106025	0.016571884402863
ENSG00000126088	2.4E-05
ENSG00000172500	0.000200784430532
ENSG00000143819	8.9E-05
ENSG00000169188	0.001590254951702
ENSG00000156802	0.002332343663103
ENSG00000140525	0.003257384831228
ENSG00000172667	0.000268036508828
ENSG00000101986	0.002896152251856
ENSG00000173065	0.004672771917208
ENSG00000119401	0.000413759019176
ENSG00000108561	0.00023081725709
ENSG00000198162	0.001857626423707
ENSG00000159166	0.002548909754796
ENSG00000138363	0.000125356572785
ENSG00000102393	7.35E-05
ENSG00000123600	0.000281488697393
ENSG00000146416	0.000322336723315
ENSG00000146842	0.004604726623822
ENSG00000012174	0.000126228791066
ENSG00000165675	0.000623654349497
ENSG00000070950	0.024608347782593
ENSG00000048392	0.000677688288393
ENSG00000175198	0.003074336169171
ENSG00000135045	0.005628166086486
ENSG00000119912	0.009675674702006
ENSG00000014138	0.00054243244485
ENSG00000123095	0.034900002826861
ENSG00000141994	0.003595075737636
ENSG00000111445	0.001053226790795
ENSG00000107371	0.002732087632945
ENSG00000101888	0.005343267047938
ENSG00000107672	0.000216087036216
ENSG00000114650	0.000441190530457
ENSG00000159063	0.000394577894642
ENSG00000119912	0.000225088870869
ENSG00000138095	0.019744382443169
ENSG00000177889	0.000181785883625
ENSG00000144043	0.008753626007948
ENSG00000136875	0.001003288361254
ENSG00000159459	0.000230281724797
ENSG00000277429	0.000432675805772
ENSG00000275581	0.000432675805772
ENSG00000278839	0.000432675805772
ENSG00000205572	0.000432675805772
ENSG00000172058	0.000432675805772
ENSG00000198176	8.41E-05
ENSG00000186834	0.000162508124272
ENSG00000124207	0.000152446913047
ENSG00000103018	0.004119780326236
ENSG00000178927	0.003149290333683
ENSG00000275885	3.49E-05
ENSG00000105618	3.49E-05
ENSG00000205208	0.013073056287607
ENSG00000101057	0.003906807242254
ENSG00000067836	0.011958012695406
ENSG00000145439	0.001411731443509
ENSG00000049541	0.005438047231921
ENSG00000169507	0.000937919087982
ENSG00000143799	0.000352492677436
ENSG00000175745	0.009350980684877
ENSG00000136279	0.002520886116594
ENSG00000077514	0.00077785935058
ENSG00000104611	0.029939472085883
ENSG00000143420	0.000684173860047
ENSG00000117543	0.000730639263552
ENSG00000112200	0.001742604523917
ENSG00000109189	0.000506015027594
ENSG00000185608	0.000301149391991
ENSG00000035681	0.019108154962225
ENSG00000101104	0.001426133623755
ENSG00000170144	0.000306625722129
ENSG00000168542	0.019171096261167
ENSG00000100395	0.006254440543103
ENSG00000068885	0.00198021124101
ENSG00000068885	0.001567886568746
ENSG00000108963	0.000429142623124
ENSG00000167740	0.016649080888211
ENSG00000277424	0.000285610057697
ENSG00000103415	0.000285610057697
ENSG00000111371	9.34E-05
ENSG00000099284	0.000104112165041
ENSG00000142230	0.000557946114178
ENSG00000198589	0.00444023075387
ENSG00000156467	3.33E-05
ENSG00000175602	0.044017510600738
ENSG00000179981	0.007660449251141
ENSG00000134504	0.004735617947819
ENSG00000060971	0.000464075934009
ENSG00000140153	0.005053163446834
ENSG00000157064	0.000663845604562
ENSG00000176978	0.023551068333599
ENSG00000049541	0.00073131843123
ENSG00000142892	0.000305847951536
ENSG00000160049	0.000166083155686
ENSG00000151012	0.001211409369445
ENSG00000184574	0.013928760821696
ENSG00000174744	6.9E-05
ENSG00000176658	0.008256852433913
ENSG00000047188	0.004310134167872
ENSG00000166189	0.006457221413698
ENSG00000162408	0.004895531816712
ENSG00000138796	0.003208377188534
ENSG00000206535	0.006720986233001
ENSG00000198000	0.000900740184865
ENSG00000138399	6.83E-05
ENSG00000111875	0.000429142623124
ENSG00000166548	0.000173830290953
ENSG00000214595	0.007897847834655
ENSG00000153214	0.015288338745705
ENSG00000101079	0.003373989790649
ENSG00000000003	0.000105294729741
ENSG00000198874	0.003314582348594
ENSG00000155868	0.000140954966917
ENSG00000104177	0.006765865340305
ENSG00000128915	0.005444689028806
ENSG00000132780	0.000103541443014
ENSG00000285206	0.005443942893409
ENSG00000110536	0.005443942893409
ENSG00000113790	0.005639997560709
ENSG00000154146	0.006759946122013
ENSG00000121152	0.011790658543392
ENSG00000168906	0.000312776661345
ENSG00000147601	0.001054771514305
ENSG00000137822	0.000562330564553
ENSG00000198478	0.001377688465244
ENSG00000116161	0.000195526048231
ENSG00000089057	0.039694431245441
ENSG00000170485	0.000540013468594
ENSG00000197261	0.036557168222478
ENSG00000153187	0.000244687881391
ENSG00000100916	0.00247693737312
ENSG00000214114	0.000738764560128
ENSG00000031823	0.002321901103946
ENSG00000143127	0.016091385966673
ENSG00000171004	0.001371099351284
ENSG00000147955	0.002233734619281
ENSG00000105939	0.000142182028842
ENSG00000096080	0.000819262069785
ENSG00000182224	0.001306617370613
ENSG00000100916	0.003614350395351
ENSG00000135845	7.78E-05
ENSG00000154133	0.014412340669696
ENSG00000123505	0.000113044370241
ENSG00000109861	0.003851502987986
ENSG00000120963	0.001247596998078
ENSG00000052749	0.026077854262595
ENSG00000119723	0.003058817637179
ENSG00000108591	0.015541350335619
ENSG00000144909	0.008318410083486
ENSG00000168461	0.030913585190504
ENSG00000095794	0.000455356596916
ENSG00000239713	0.003615692348283
ENSG00000100347	6.91E-05
ENSG00000115993	0.003692329530364
ENSG00000160216	0.007541422575688
ENSG00000087269	0.003284290042947
ENSG00000158427	0.006331884921172
ENSG00000269226	0.006331884921172
ENSG00000198700	0.007809346055459
ENSG00000173409	6.27E-05
ENSG00000132694	0.011582035450771
ENSG00000266412	5.89E-05
ENSG00000216490	0.013840443838321
ENSG00000119969	0.000699672507393
ENSG00000157613	0.000188165851731
ENSG00000126261	0.025333950009659
ENSG00000143653	3.18E-05
ENSG00000284807	0.000120841111601
ENSG00000157326	0.000120841111601
ENSG00000144306	0.005098491149162
ENSG00000099940	0.000187442960359
ENSG00000189050	0.000988704302845
ENSG00000087088	0.000767552217063
ENSG00000107949	0.001978377883477
ENSG00000196072	1.49E-05
ENSG00000180185	0.002154233452725
ENSG00000146457	0.000369591774712
ENSG00000134077	0.000775777986227
ENSG00000111605	0.015125915723484
ENSG00000144909	0.002080082775656
ENSG00000047230	0.001679442122087
ENSG00000139163	0.000622568464182
ENSG00000187607	0.007599197851869
ENSG00000198668	0.000254580960834
ENSG00000143933	0.000254580960834
ENSG00000160014	0.000254580960834
ENSG00000187866	0.003036744428
ENSG00000261832	0.005001007489744
ENSG00000188603	0.005001007489744
ENSG00000184787	0.00010970873634
ENSG00000169193	0.006217307232072
ENSG00000025293	0.001060687641858
ENSG00000136448	0.001820572823166
ENSG00000163312	0.006688799509478
ENSG00000064393	0.000634266125289
ENSG00000169855	0.000288194860451
ENSG00000132423	0.002699646613173
ENSG00000149798	0.018836525765187
ENSG00000283009	0.017582068756085
ENSG00000125945	0.017582068756085
ENSG00000225921	0.00171627576632
ENSG00000112578	0.002499716984285
ENSG00000136783	0.00026730736779
ENSG00000101844	0.020822025919631
ENSG00000196678	0.000130820590952
ENSG00000165572	0.002282043389495
ENSG00000157637	0.00221785028752
ENSG00000128739	0.002563483215899
ENSG00000184787	0.000659659891906
ENSG00000103018	0.001140330527978
ENSG00000181163	0.000243565954968
ENSG00000108641	0.005483092324792
ENSG00000183155	0.002681511302256
ENSG00000103343	0.004501291284146
ENSG00000186469	0.007098957113344
ENSG00000163138	0.008694868142913
ENSG00000115919	0.005033778895615
ENSG00000116977	0.000378932669589
ENSG00000100575	0.000255518867905
ENSG00000102981	0.048806284124453
ENSG00000113558	0.019287589728534
ENSG00000128739	0.001766174281326
ENSG00000087301	0.000829808780103
ENSG00000112365	0.000709992273017
ENSG00000186141	0.000235562942029
ENSG00000132153	0.000258950922899
ENSG00000174808	0.000493340868179
ENSG00000166997	0.002561242480363
ENSG00000288114	0.000386184828957
ENSG00000110768	0.000386184828957
ENSG00000137720	0.000601531884604
ENSG00000140284	0.018694936333014
ENSG00000105953	0.000433772787386
ENSG00000125863	0.000485544933033
ENSG00000285723	0.000485544933033
ENSG00000183726	0.000279159387794
ENSG00000144736	2.4E-05
ENSG00000129317	0.002175852335281
ENSG00000109861	7.35E-05
ENSG00000126749	6.83E-05
ENSG00000164930	0.000168028984901
ENSG00000204316	0.000213307894634
ENSG00000231002	0.014891376308951
ENSG00000226060	0.014891376308951
ENSG00000228881	0.014891376308951
ENSG00000234046	0.014891376308951
ENSG00000137313	0.014891376308951
ENSG00000230230	0.014891376308951
ENSG00000231641	0.014891376308951
ENSG00000234127	0.014891376308951
ENSG00000152642	7.46E-05
ENSG00000091844	2.36E-05
ENSG00000112081	8.06E-05
ENSG00000116161	0.000496506317915
ENSG00000196628	0.001202890107882
ENSG00000197448	0.000493926487409
ENSG00000114030	0.000252446927531
ENSG00000214114	0.00026730736779
ENSG00000196663	0.00054243244485
ENSG00000148175	0.001205219313532
ENSG00000277586	0.001447585322157
ENSG00000151304	0.016434857166578
ENSG00000136237	0.001536212684212
ENSG00000105607	0.005712576386721
ENSG00000115365	0.001755559708599
ENSG00000175782	0.003192036127157
ENSG00000160688	0.000719197017232
ENSG00000177674	0.000237891386757
ENSG00000228716	0.000699672507393
ENSG00000151876	0.004238167565722
ENSG00000003056	0.000115247648285
ENSG00000197323	0.00483961441221
ENSG00000178105	0.000262675881248
ENSG00000168032	0.008401275984086
ENSG00000091140	7.85E-05
ENSG00000078114	0.001263125524214
ENSG00000164048	0.009199544471682
ENSG00000114107	0.009995957754128
ENSG00000175348	0.001191700960374
ENSG00000135845	0.000184209887061
ENSG00000076706	0.000298239310794
ENSG00000133704	0.00062012548808
ENSG00000105486	0.013732766669868
ENSG00000171517	0.002641887334034
ENSG00000178718	0.010424189205347
ENSG00000143353	0.005086242878284
ENSG00000106144	0.000222362683243
ENSG00000231325	0.003598218581165
ENSG00000237495	0.003598218581165
ENSG00000228883	0.003598218581165
ENSG00000226404	0.003598218581165
ENSG00000111971	0.003598218581165
ENSG00000206404	0.003598218581165
ENSG00000204428	0.003598218581165
ENSG00000089685	0.001198916471444
ENSG00000006468	0.000729578934821
ENSG00000146414	0.006008250712343
ENSG00000100941	0.000344608474888
ENSG00000123096	0.001847583555813
ENSG00000133111	0.036691502066231
ENSG00000132953	0.001467525698561
ENSG00000155115	8.07E-05
ENSG00000278016	0.009980900470551
ENSG00000179886	0.009980900470551
ENSG00000164542	0.012849051524691
ENSG00000205208	0.002531862553138
ENSG00000132846	0.002649158263466
ENSG00000147251	0.007097150202531
ENSG00000166135	0.022470617526134
ENSG00000128928	0.001709140126562
ENSG00000140525	0.009469522481365
ENSG00000124802	1.49E-05
ENSG00000139324	0.015573090585359
ENSG00000205268	0.00133134825532
ENSG00000123600	0.000847506333707
ENSG00000182224	0.005440387464819
ENSG00000159733	0.017759812301756
ENSG00000165832	0.005695736804424
ENSG00000275544	0.012375181491397
ENSG00000161267	0.012375181491397
ENSG00000172086	0.00063350936199
ENSG00000151338	0.000342895229167
ENSG00000204147	0.000499946401673
ENSG00000137338	0.007399446547657
ENSG00000162396	0.02629992735525
ENSG00000197208	0.031435219626957
ENSG00000066926	0.000585915708621
ENSG00000006744	0.001212839734656
ENSG00000138459	0.000217368830512
ENSG00000276910	0.000894854321149
ENSG00000275045	0.000894854321149
ENSG00000274675	0.000894854321149
ENSG00000145736	0.000894854321149
ENSG00000183474	0.000894854321149
ENSG00000144843	0.031800345234567
ENSG00000164053	0.039146565594458
ENSG00000186318	0.004980081600605
ENSG00000107833	0.014577851437175
ENSG00000160094	0.000161702257149
ENSG00000163607	0.000204643555534
ENSG00000031823	0.000165416593378
ENSG00000263247	0.001852860129418
ENSG00000282269	0.001852860129418
ENSG00000277823	0.001852860129418
ENSG00000111215	0.001852860129418
ENSG00000231887	0.001852860129418
ENSG00000172115	0.000359188482309
ENSG00000105993	0.000358049360402
ENSG00000163482	0.000560373236754
ENSG00000136933	0.006889603366377
ENSG00000198900	0.000414526717315
ENSG00000181481	0.000557135355199
ENSG00000145819	0.004891655503962
ENSG00000256269	0.000641357893411
ENSG00000178896	0.000308044823402
ENSG00000211460	0.007099537680887
ENSG00000135698	0.00023081725709
ENSG00000276045	0.007763667842759
ENSG00000006468	0.002282150077726
ENSG00000123064	0.031278469518412
ENSG00000164332	0.002633998295985
ENSG00000063322	0.001597208507088
ENSG00000132467	0.000289247886637
ENSG00000006468	0.000995892794924
ENSG00000163811	0.007559286541994
ENSG00000162755	0.004857263102506
ENSG00000198039	0.00573069622171
ENSG00000119203	0.000116917978109
ENSG00000161813	0.001618888718336
ENSG00000122912	0.001280436754322
ENSG00000067533	0.006072985496086
ENSG00000136936	0.001204498770954
ENSG00000151575	0.022832878527978
ENSG00000197429	0.004872926503406
ENSG00000100372	0.000324562247509
ENSG00000106012	0.015867251053287
ENSG00000136271	0.001549726857906
ENSG00000285708	0.008847703135463
ENSG00000114861	0.008847703135463
ENSG00000173638	0.00661654536879
ENSG00000147955	0.000425241742687
ENSG00000132341	9.86E-05
ENSG00000106305	0.000997671135372
ENSG00000131508	0.000501202984125
ENSG00000148719	0.000433696598654
ENSG00000100997	0.000565998229541
ENSG00000119866	0.001127047224095
ENSG00000083123	0.001267786069807
ENSG00000136169	0.02380737200234
ENSG00000213160	0.000461339043619
ENSG00000256060	0.010508640031589
ENSG00000196459	0.010508640031589
ENSG00000152433	0.010508640031589
ENSG00000152556	0.000674244303545
ENSG00000244045	0.000601492212546
ENSG00000187240	0.017395411128776
ENSG00000104320	0.000160789297391
ENSG00000135775	5.56E-05
ENSG00000175048	0.041098484916552
ENSG00000167964	0.012861943976273
ENSG00000102078	0.004287034237101
ENSG00000116120	0.000489402636886
ENSG00000151012	0.000180842799648
ENSG00000144331	0.001432718048923
ENSG00000168803	0.020944399844755
ENSG00000204977	0.00558646861952
ENSG00000138030	0.016556629071297
ENSG00000087299	0.00027641203188
ENSG00000174446	0.001530907896298
ENSG00000055732	0.011975364509214
ENSG00000140350	0.016231133470187
ENSG00000082146	0.000290103535096
ENSG00000122484	0.01811236560608
ENSG00000129055	0.000166128086511
ENSG00000143416	0.022067937724953
ENSG00000125817	0.000430997512701
ENSG00000145982	0.00147439340791
ENSG00000137714	0.000389745950528
ENSG00000102870	0.00495863033534
ENSG00000256771	0.025330416245125
ENSG00000163964	0.001038788404623
ENSG00000075651	0.001186262730905
ENSG00000166226	1.33E-05
ENSG00000143494	0.007718312060989
ENSG00000147180	0.000621867258823
ENSG00000172086	3.19E-05
ENSG00000163170	5.42E-05
ENSG00000254858	0.004125342706424
ENSG00000104907	0.000322210640146
ENSG00000197798	0.000915593341814
ENSG00000132199	0.000240050351581
ENSG00000084090	4.86E-05
ENSG00000115392	0.000483693578056
ENSG00000189180	0.002032207307891
ENSG00000277424	0.01169948700004
ENSG00000103415	0.01169948700004
ENSG00000129292	3.49E-05
ENSG00000115255	0.002470088957431
ENSG00000144161	0.001587134657302
ENSG00000131848	0.00011039310778
ENSG00000100644	0.000102872410537
ENSG00000132153	0.000160117655157
ENSG00000082212	0.000475743191952
ENSG00000171135	2.27E-05
ENSG00000105364	0.001225703969459
ENSG00000185483	0.000454364340831
ENSG00000137574	0.007437345685456
ENSG00000093144	0.000400300876562
ENSG00000283009	0.000558591975423
ENSG00000125945	0.000558591975423
ENSG00000124587	3.37E-05
ENSG00000163694	0.012990331095365
ENSG00000163964	0.00036131452003
ENSG00000104679	0.000342692549938
ENSG00000153029	0.003590904032243
ENSG00000181610	2.86E-05
ENSG00000146463	0.000671901074684
ENSG00000136874	0.024315632319712
ENSG00000243989	0.002851159313991
ENSG00000067533	3.61E-05
ENSG00000089123	0.000660426929065
ENSG00000163812	0.000518875623404
ENSG00000213047	0.000685782969829
ENSG00000101290	0.000151258181427
ENSG00000185483	0.000397691760489
ENSG00000167114	0.009697151566224
ENSG00000100104	0.001992203994261
ENSG00000065621	0.002427062542976
ENSG00000183808	0.005200877057732
ENSG00000076356	0.014160280537589
ENSG00000169239	0.005185394449327
ENSG00000131779	5.27E-05
ENSG00000070950	0.005225593213506
ENSG00000185634	0.00106784943825
ENSG00000100523	0.018545835186467
ENSG00000161981	0.000126224463946
ENSG00000149554	0.001534754060433
ENSG00000102738	0.009778865904383
ENSG00000004961	0.000206610771439
ENSG00000156853	0.01241516293328
ENSG00000280987	0.010142096215383
ENSG00000015479	0.010142096215383
ENSG00000010539	0.008792781674042
ENSG00000076003	3.61E-05
ENSG00000064490	0.000248074929145
ENSG00000100294	0.000856538167142
ENSG00000150347	0.000195411137981
ENSG00000196199	0.000695260334444
ENSG00000277909	0.001011337826252
ENSG00000152253	0.001011337826252
ENSG00000169047	0.039607214618242
ENSG00000137713	0.000126224463946
ENSG00000187954	0.012399631421645
ENSG00000146457	0.000341696552839
ENSG00000057252	0.004008057933006
ENSG00000136492	0.003285179433671
ENSG00000110090	0.004524639149675
ENSG00000071243	0.046874017046043
ENSG00000184992	0.00129105436614
ENSG00000165244	0.002543704935201
ENSG00000198860	0.003853855846317
ENSG00000075651	0.007863914432797
ENSG00000125885	0.000663371245519
ENSG00000166181	0.000255518867905
ENSG00000156504	0.000613622558415
ENSG00000138587	0.000376511503833
ENSG00000171262	0.000126372818197
ENSG00000138668	0.000597895303009
ENSG00000137843	0.026253418162637
ENSG00000179409	0.012169955173739
ENSG00000124571	0.006288999208328
ENSG00000150433	0.000449839198217
ENSG00000146233	0.002505580070243
ENSG00000197757	0.005145085418907
ENSG00000114956	0.000314468237606
ENSG00000144134	0.00171054055667
ENSG00000012174	0.007248819715029
ENSG00000135387	0.00016109154605
ENSG00000178809	0.004378498646256
ENSG00000146757	0.047587555259732
ENSG00000119977	0.000225088870869
ENSG00000141655	0.021221589483346
ENSG00000126088	2.4E-05
ENSG00000185515	0.000147927587474
ENSG00000083093	0.001653890853034
ENSG00000138134	0.015536751723072
ENSG00000164506	0.008172150975341
ENSG00000133265	0.000521596173309
ENSG00000145907	0.001989698663837
ENSG00000146250	0.013850164790168
ENSG00000176261	0.000365804344622
ENSG00000137628	0.046277938741363
ENSG00000141664	0.000707035168118
ENSG00000115919	0.048549402533792
ENSG00000067248	0.00295184784656
ENSG00000136897	0.000400502106552
ENSG00000131781	0.045338893009838
ENSG00000174485	0.039019575501053
ENSG00000138190	0.005728453391306
ENSG00000007168	0.006866528770576
ENSG00000198554	0.001400477049036
ENSG00000228716	0.000217368830512
ENSG00000156853	0.001332335733102
ENSG00000197601	0.001015247594286
ENSG00000172731	0.002492262946164
ENSG00000110660	0.000156979788443
ENSG00000074219	0.02571712956544
ENSG00000016402	0.002587384257509
ENSG00000118096	0.000161702257149
ENSG00000274829	0.00117435621148
ENSG00000140694	0.00117435621148
ENSG00000008382	0.005018736020166
ENSG00000159199	6.85E-05
ENSG00000119285	0.000244045877129
ENSG00000177646	0.004674959046411
ENSG00000253293	0.00142631505766
ENSG00000107371	5.38E-05
ENSG00000278501	0.010774313433366
ENSG00000277649	0.010774313433366
ENSG00000177370	0.010774313433366
ENSG00000130768	0.016136103160826
ENSG00000108559	0.000358049360402
ENSG00000125445	0.000104220740107
ENSG00000173085	0.000181704717882
ENSG00000018510	0.000149567707901
ENSG00000111752	0.024306327513174
ENSG00000051825	0.00108678980966
ENSG00000072501	1.99E-05
ENSG00000169136	0.007386161132929
ENSG00000251664	0.000836394009325
ENSG00000153207	0.000633490674396
ENSG00000020129	0.004259669289895
ENSG00000150764	0.001416347084327
ENSG00000130544	0.003000343254245
ENSG00000187325	0.003120196611036
ENSG00000162104	0.00080755200595
ENSG00000110583	0.004495207238407
ENSG00000135972	0.002205010950997
ENSG00000089195	7.06E-05
ENSG00000104763	0.00011656697851
ENSG00000157064	0.000449839198217
ENSG00000164654	0.000345161905546
ENSG00000152457	0.002068579394638
ENSG00000112146	0.000115803435559
ENSG00000087448	7.8E-05
ENSG00000276910	0.000383737942771
ENSG00000275045	0.000383737942771
ENSG00000274675	0.000383737942771
ENSG00000145736	0.000383737942771
ENSG00000183474	0.000383737942771
ENSG00000110583	0.000217682036482
ENSG00000148377	0.012566493315411
ENSG00000165983	0.013282602161757
ENSG00000181991	9E-05
ENSG00000157954	0.004409149344468
ENSG00000198780	0.003340995995462
ENSG00000141219	0.024960099390538
ENSG00000262771	2.4E-05
ENSG00000106028	2.4E-05
ENSG00000279566	0.003971854943639
ENSG00000198521	0.003971854943639
ENSG00000163694	0.000813846381375
ENSG00000174840	0.000128155694983
ENSG00000093144	0.000345161905546
ENSG00000277429	0.00026696628365
ENSG00000275581	0.00026696628365
ENSG00000278839	0.00026696628365
ENSG00000205572	0.00026696628365
ENSG00000172058	0.00026696628365
ENSG00000196199	0.000947879808444
ENSG00000138685	0.00273207518418
ENSG00000135956	0.010602850854359
ENSG00000150990	0.000149471844842
ENSG00000173218	0.004441029915681
ENSG00000242485	5.83E-05
ENSG00000196712	0.007395145633715
ENSG00000076706	5.76E-05
ENSG00000167720	0.003289745461352
ENSG00000117697	0.001239521191921
ENSG00000129292	9.94E-05
ENSG00000124279	0.00015963052788
ENSG00000007168	0.000187218260593
ENSG00000197050	0.004639084552391
ENSG00000243667	0.000870518446318
ENSG00000139163	0.004302304041956
ENSG00000166133	0.011352033072952
ENSG00000083817	0.007945529439341
ENSG00000178896	5.1E-05
ENSG00000022567	0.000994543424651
ENSG00000145681	0.046214316291236
ENSG00000134291	0.000924959874789
ENSG00000136709	0.033007444087101
ENSG00000269955	3.61E-05
ENSG00000146963	3.61E-05
ENSG00000066926	0.014149965094238
ENSG00000156504	0.004189962866572
ENSG00000125166	0.000157372109978
